STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT
723240,13882,20130516,72,24,57.2,24,1016.4,24,992,24,10,24,2.4,24,8,999.9,88,57, 0.00G,999.9,0
723240,13882,20130517,71.5,24,59.4,24,1016.8,24,992.4,24,10,24,1.8,24,8,999.9,84.9,60.1, 0.00G,999.9,10000
723240,13882,20130518,70.2,24,66.1,24,1016.5,21,992.2,24,8.7,24,3.3,24,7,999.9,81,62.1, 0.59G,999.9,110000
723240,13882,20130519,69.7,24,66.9,24,1016.3,17,992.4,24,6.6,24,2.9,24,12,17.1,   73.9*,  64.4*, 0.18G,999.9,110010
723240,13882,20130520,67.8,24,62,24,1017.4,19,993.1,24,7.5,24,1.6,24,13,20,84,59, 1.62G,999.9,110000
723240,13882,20130521,75.3,24,65.1,24,1014.9,23,990.9,24,9.7,24,3,24,15.9,19,89.1,59, 0.00G,999.9,100000
723240,13882,20130522,74.1,24,65.3,24,1012.7,22,988.5,24,10,24,4.6,24,21,28,89.1,62.1, 0.00G,999.9,10010
723240,13882,20130523,73.1,24,62.1,24,1013.4,24,989.1,24,10,24,4.5,24,15.9,26,86,63, 0.29G,999.9,110000
723240,13882,20130524,67.7,24,50,24,1019.9,24,995.4,24,10,24,8.1,24,13,21,84,59, 0.00G,999.9,0
723240,13882,20130525,64.6,24,44.8,24,1025.1,24,1000.3,24,10,24,2.4,24,9.9,999.9,81,50, 0.00G,999.9,0
723240,13882,20130526,67.8,24,51.4,24,1023.1,24,998.5,24,10,24,1.4,24,6,999.9,82.9,50, 0.00G,999.9,0
723240,13882,20130527,71.5,24,56.6,24,1021.2,24,996.7,24,10,24,2.6,24,8,999.9,86,55, 0.00G,999.9,0
723240,13882,20130528,75.9,24,60.1,24,1019.6,24,995.2,24,10,24,3.4,24,11.1,15.9,87.1,57.9, 0.00G,999.9,0
723240,13882,20130529,75.7,24,60.2,24,1020.2,24,995.9,24,10,24,4.1,24,8,999.9,87.1,64, 0.00G,999.9,0
723240,13882,20130530,75.7,24,63,24,1020.7,24,996.3,24,10,24,4.4,24,11.1,17.1,86,64, 0.00G,999.9,0
723240,13882,20130531,77.1,24,64,24,1019.3,24,995.2,24,10,24,4.7,24,9.9,15.9,86,64.9, 0.00G,999.9,0
723240,13882,20130601,78.3,24,65.5,24,1016.6,22,992.4,24,10,24,5.4,24,13,20,87.1,69.1, 0.00G,999.9,10010
723240,13882,20130602,75.6,24,69.1,24,1013.4,19,989.4,24,8.2,24,3.7,24,8,999.9,   82.9*,  71.6*, 0.36G,999.9,110010
723240,13882,20130603,74,24,64,24,1012.9,23,988.8,24,10,24,2.6,24,8.9,999.9,84.9,66, 0.12G,999.9,0
723240,13882,20130604,73.7,24,59.4,24,1015.4,24,991.1,24,10,24,3.3,24,8,999.9,86,61, 0.00G,999.9,0
723240,13882,20130605,73.1,24,64.7,24,1015.2,20,990.9,24,9.7,24,2.2,24,15.9,53,86,61, 0.00G,999.9,110010
723240,13882,20130606,73.5,24,66.9,24,1010.5,18,986.7,24,9.4,24,2.7,24,8,14,82.9,66, 0.54G,999.9,100000
723240,13882,20130607,74.5,24,67.2,24,1007.2,24,983.1,24,9.8,24,1.5,24,8.9,15,86,66.9, 0.00G,999.9,10000
723240,13882,20130608,72.6,24,65.4,24,1013.1,19,988.9,24,7.9,24,2.3,24,8,999.9,84.9,66, 0.09G,999.9,100000
723240,13882,20130609,73.6,24,67.3,24,1017.1,22,992.7,24,8,24,2,24,8.9,999.9,84,66, 0.00G,999.9,110010
723240,13882,20130610,75.5,24,66.5,24,1014.1,20,989.9,24,8.8,24,5.4,24,13,17.1,86,68, 1.03G,999.9,110000
723240,13882,20130611,79.7,24,68.5,24,1014.8,23,990.7,24,10,24,3.4,24,8.9,999.9,91,69.1, 0.21G,999.9,110000
723240,13882,20130612,81.9,24,71.3,24,1016.1,24,991.9,24,10,24,2,24,8.9,999.9,93.9,71.1, 0.17G,999.9,0
723240,13882,20130613,83.5,24,71,24,1011.9,24,987.9,24,9.7,24,7.7,24,25.1,38.1,93.9,72, 0.00G,999.9,10010
723240,13882,20130614,76.3,24,59.6,24,1013.1,24,989,24,10,24,7.9,24,15.9,19,91.9,64.9, 0.23G,999.9,0
723240,13882,20130615,75.2,24,60.3,24,1017.5,24,993.2,24,10,24,3.6,24,8,999.9,87.1,64, 0.00G,999.9,0
723240,13882,20130616,77.3,24,64.1,24,1018,23,993.7,24,10,24,2.2,24,26,36.9,88,64, 0.00G,999.9,10010
723240,13882,20130617,74.7,24,68.6,24,1016.3,20,992,24,9.3,24,2.8,24,12,999.9,88,66, 0.45G,999.9,10000
723240,13882,20130618,75.1,24,68.6,24,1012.3,18,988,24,8.6,24,4.9,24,17.1,20,84.9,71.1, 0.71G,999.9,10010
723240,13882,20130619,75.3,24,64.4,24,1014.8,24,990.5,24,10,24,3.9,24,8.9,999.9,88,64.9, 0.05G,999.9,0
723240,13882,20130620,76.9,24,65.6,24,1019.5,23,995.2,24,10,24,2,24,7,999.9,89.1,64.9, 0.00G,999.9,10010
723240,13882,20130621,76.9,24,65.3,24,1022.1,24,997.9,24,9.7,24,2.8,24,8,999.9,89.1,68, 0.00G,999.9,100000
723240,13882,20130622,77.8,24,64.6,24,1021.5,24,997.2,24,9.8,24,1.8,24,6,999.9,88,68, 0.00G,999.9,100000
723240,13882,20130623,77.6,24,66,24,1020.1,24,995.9,24,10,24,2.1,24,8,999.9,88,68, 0.00G,999.9,100000
723240,13882,20130624,78.8,24,68.4,24,1020.3,21,996.3,24,9.8,24,3,24,11.1,15,89.1,68, 0.00G,999.9,100000
723240,13882,20130625,79.3,24,69.5,24,1019,21,995.1,24,9.4,24,3.5,24,8,999.9,91,70, 0.00G,999.9,0
723240,13882,20130626,81.9,24,70.4,24,1015.9,24,991.8,24,10,24,4.7,24,11.1,15.9,91.9,71.1, 0.01G,999.9,0
723240,13882,20130627,82.6,24,70.4,24,1011.9,23,988,24,10,24,7.2,24,14,15.9,91.9,73, 0.00G,999.9,10
723240,13882,20130628,81.7,24,70.2,24,1008.4,24,984.4,24,10,24,4.2,24,25.1,35.9,   93.0*,  71.6*, 0.01G,999.9,10000
723240,13882,20130629,76.9,24,64.3,24,1005.6,24,981.6,24,10,24,3.4,24,9.9,15,93,69.1, 0.36G,999.9,110000
723240,13882,20130630,78.2,24,60.8,24,1005.9,24,981.9,24,10,24,3.3,24,8.9,999.9,89.1,66, 0.06G,999.9,0
723240,13882,20130701,73.1,24,65,24,1009.3,14,985.2,24,7.5,24,3.4,24,18.1,22.9,89.1,66, 0.30G,999.9,110010
723240,13882,20130702,74.5,24,66.4,24,1014.1,15,989.6,24,8,24,3.2,24,9.9,17.1,86,66, 0.56G,999.9,110010
723240,13882,20130703,73.6,24,68.8,24,1018.1,17,994.1,24,8.3,24,2,24,7,999.9,86,68, 0.01G,999.9,10000
723240,13882,20130704,71.9,24,68.3,24,1019.5,18,995.1,24,7.7,24,2.9,24,8,15,77,69.1, 0.44G,999.9,10000
723240,13882,20130705,72.2,24,69.1,24,1020,20,995.6,24,6,24,3.8,24,7,15,77,69.1, 0.61G,999.9,110000
723240,13882,20130706,71.9,24,69.7,24,1020.2,16,995.7,24,4.5,24,1.5,24,8,999.9,   73.9*,  69.8*, 0.32G,999.9,110000
723240,13882,20130707,72.5,24,70.2,24,1019.8,15,995.4,24,4.7,24,2,24,8.9,999.9,81,69.1, 2.46G,999.9,110000
723240,13882,20130708,77.4,24,71.4,24,1020.5,17,996.5,24,7.5,24,1.6,24,6,999.9,89.1,69.1, 1.80G,999.9,110000
723240,13882,20130709,79.5,24,72.4,24,1019.9,21,995.9,24,8.5,24,0.9,24,6,999.9,90,72, 0.00G,999.9,110000
723240,13882,20130710,81.2,24,73.5,24,1017.1,24,992.9,24,10,24,2.4,24,12,15.9,91,73, 0.00G,999.9,110010
723240,13882,20130711,76,24,70.2,24,1014,16,990.2,24,7.3,24,2.5,24,12,999.9,91,71.1, 0.85G,999.9,110010
723240,13882,20130712,78.6,24,69.1,24,1012.9,24,988.8,24,9.7,24,5.8,24,12,17.1,88,70, 0.02G,999.9,0
723240,13882,20130713,75.1,24,65.1,24,1015.4,24,991.1,24,9.8,24,3.5,24,8.9,15,87.1,64.9, 0.00G,999.9,0
723240,13882,20130714,77.7,24,70.2,24,1018.7,24,994.5,24,9.2,24,3.4,24,12,15,86,64.9, 0.10G,999.9,110000
723240,13882,20130715,79.3,24,68.6,24,1023.2,24,998.9,24,10,24,4.5,24,12,999.9,89.1,71.1, 0.00H,999.9,10000
723240,13882,20130716,80.3,24,70.9,24,1024.8,23,1000.6,24,10,24,1.9,24,15.9,20,91,71.1, 0.00G,999.9,110010
723240,13882,20130717,81.7,24,71.7,24,1024,24,999.7,24,10,24,2.9,24,8.9,19,93.9,71.1, 0.19G,999.9,100000
723240,13882,20130718,80.2,24,69.6,24,1020.8,24,996.8,24,10,24,3.1,24,8,999.9,93.9,72, 0.00G,999.9,10010
723240,13882,20130719,83.3,24,71.3,24,1018,24,993.9,24,9.6,24,1.3,24,5.1,999.9,91.9,73, 0.00G,999.9,10000
723240,13882,20130720,82.1,24,71.1,24,1015.2,24,991.2,24,9.6,24,2.7,24,11.1,15,93,73, 0.07G,999.9,10010
723240,13882,20130721,78.7,24,71.3,24,1015,20,991,24,9.8,24,2.8,24,9.9,999.9,93,73, 0.00G,999.9,10010
723240,13882,20130722,77.5,24,70.5,24,1013.9,20,989.9,24,9.9,24,4.8,24,15.9,20,   86.0*,  71.6*, 0.09G,999.9,10000
723240,13882,20130723,77.8,24,69.6,24,1012.7,19,988.7,24,9.9,24,4.3,24,8.9,999.9,87.1,72, 0.00G,999.9,10000
723240,13882,20130724,78.3,24,70.5,24,1011.2,20,987.1,24,9.8,24,2.9,24,9.9,999.9,86,71.1, 0.16G,999.9,10010
723240,13882,20130725,76.7,24,65.6,24,1013.3,24,989.2,24,10,24,3.9,24,8,999.9,88,66, 0.10G,999.9,0
723240,13882,20130726,76.7,24,64.2,24,1016.5,23,992.3,24,10,24,4.8,24,8,999.9,89.1,64.9, 0.00G,999.9,0
723240,13882,20130727,77.5,24,68,24,1014,23,990,24,8.8,24,1.9,24,6,999.9,89.1,64.9, 0.00G,999.9,0
723240,13882,20130728,77.9,24,65.7,24,1014.4,24,990.2,24,9.9,24,3.5,24,8.9,999.9,86,71.1, 0.01G,999.9,0
723240,13882,20130729,72.3,24,58,24,1019.5,24,995.1,24,10,24,3.9,24,11.1,999.9,86,62.1, 0.00G,999.9,0
723240,13882,20130730,75.3,24,62.3,24,1021.7,24,997.2,24,10,24,2,24,8,999.9,90,62.1, 0.00G,999.9,0
723240,13882,20130731,73.8,24,68.2,24,1019.3,18,994.7,24,7.6,24,4.2,24,8,999.9,90,64.9, 0.11G,999.9,10000
723240,13882,20130801,78.7,24,69.4,24,1014.7,20,990.5,24,9.9,24,4.3,24,11.1,17.1,88,69.1, 0.59G,999.9,0
723240,13882,20130802,77.3,24,65,24,1015.8,24,991.6,24,9.1,24,2.1,24,8.9,999.9,89.1,66, 0.00G,999.9,100000
723240,13882,20130803,77.2,24,67.7,24,1016.6,24,992.4,24,9.7,24,1.6,24,7,999.9,89.1,66, 0.00G,999.9,0
723240,13882,20130804,80.1,24,69,24,1016.7,23,992.6,24,10,24,4.6,24,11.1,999.9,90,69.1, 0.00G,999.9,0
723240,13882,20130805,77.1,24,60.8,24,1017,24,992.8,24,10,24,3.1,24,7,999.9,90,66, 0.00G,999.9,0
723240,13882,20130806,78.8,24,68.5,24,1015,24,990.8,24,10,24,2.2,24,7,999.9,88,66, 0.00G,999.9,10010
723240,13882,20130807,75.7,24,71.5,24,1015.4,18,991.2,24,9.3,24,2.8,24,14,26,   84.2*,  71.6*, 0.08G,999.9,10010
723240,13882,20130808,77,24,71.9,24,1015.9,18,991.6,24,7.1,24,3.3,24,11.1,999.9,87.1,72, 0.24G,999.9,10010
723240,13882,20130809,78.5,24,72,24,1016.2,17,992.3,24,8.4,24,3.2,24,12,15,90,71.1, 0.06G,999.9,110010
723240,13882,20130810,79.8,24,73.8,24,1018.4,21,994.2,23,9.5,24,1.6,24,21,27,90,71.1, 0.00G,999.9,110010
723240,13882,20130811,79.6,24,73.5,24,1019.3,21,995.2,24,8.3,24,1.4,24,17.1,22,   87.1*,  73.4*, 0.88G,999.9,10010
723240,13882,20130812,77.7,24,72.5,24,1018.1,16,994.3,24,7,24,2.4,24,15,21,88,73, 1.06G,999.9,110010
723240,13882,20130813,78.9,24,71.2,24,1013.6,15,989.9,24,8.2,24,3.9,24,12,18.1,88,72, 1.93G,999.9,110010
723240,13882,20130814,76.2,24,65.1,24,1014.5,24,990.4,24,10,24,6.8,24,13,999.9,87.1,71.1, 0.19G,999.9,0
723240,13882,20130815,71.8,24,59.2,24,1017.1,24,992.8,24,10,24,4.9,24,8,999.9,82,66, 0.00G,999.9,0
723240,13882,20130816,69.9,24,60.6,24,1018.2,23,993.8,24,9.6,24,2.9,24,7,999.9,79,66, 0.00G,999.9,10000
723240,13882,20130817,70.1,24,62.6,24,1019.2,23,994.7,24,9.1,24,1.3,24,5.1,999.9,75,66, 0.00G,999.9,10000
723240,13882,20130818,70.2,24,65.6,24,1020.2,19,995.8,24,6.5,24,1.7,24,8,999.9,   77.0*,  66.2*, 0.01G,999.9,110000
723240,13882,20130819,73.3,24,68.5,24,1019.8,18,995.4,24,5.8,24,1.4,24,5.1,999.9,82.9,66.9, 0.78G,999.9,10000
723240,13882,20130820,76.7,24,69.6,24,1019.2,20,995.1,24,10,24,1.7,24,5.1,999.9,84.9,69.1, 0.17G,999.9,0
723240,13882,20130821,76.3,24,71.4,24,1021,19,996.8,24,9.4,24,2,24,11.1,999.9,84.9,70, 0.00G,999.9,10010
723240,13882,20130822,75.6,24,71.5,24,1019.7,13,996.1,24,5,24,1.4,24,11.1,15,   86.0*,  71.6*, 0.55G,999.9,110010
723240,13882,20130823,77.9,24,70.1,24,1017.6,19,993.4,24,7.2,24,1.5,24,15,22,   90.0*,  69.8*, 0.17G,999.9,110010
723240,13882,20130824,76.1,24,68,24,1019.8,22,995.5,24,7.9,24,2.7,24,15,999.9,91,69.1, 0.00G,999.9,10010
723240,13882,20130825,76.4,24,65.3,24,1024.9,24,1000.4,24,8.7,24,2.5,24,14,19,88,66.9, 0.41G,999.9,110000
723240,13882,20130826,75.5,24,62.9,24,1024.9,24,1000.5,24,10,24,1.9,24,7,999.9,86,64.9, 0.00G,999.9,0
723240,13882,20130827,76.2,24,64.6,24,1020.3,24,995.9,24,10,24,1.4,24,8,999.9,90,64.9, 0.00G,999.9,0
723240,13882,20130828,79.2,24,68.9,24,1017.3,24,993.1,24,9.5,24,2,24,6,999.9,91,66, 0.00G,999.9,0
723240,13882,20130829,81.4,24,71,24,1015.8,24,991.6,24,9,24,1.4,24,7,999.9,93,70, 0.00G,999.9,0
723240,13882,20130830,81.1,24,73.9,24,1014.6,22,990.6,24,9,24,1.8,24,8.9,999.9,95,72, 0.00G,999.9,10010
723240,13882,20130831,80,24,72.2,24,1013.2,21,989.2,24,8.2,24,1.6,24,6,999.9,   91.0*,  73.4*, 0.04G,999.9,10010
723240,13882,20130901,77.5,24,72,24,1011.8,19,987.9,24,7.5,24,2,24,6,999.9,93,73, 0.00G,999.9,10010
723240,13882,20130902,77.6,24,71,24,1012.5,20,988.4,24,8.5,24,2.3,24,7,999.9,87.1,73, 0.30G,999.9,110000
723240,13882,20130903,80.5,24,69.5,24,1012.9,24,988.7,24,9.3,24,2.6,24,7,999.9,90,73, 0.01G,999.9,10000
723240,13882,20130904,76.9,24,63.3,24,1017.1,24,992.9,24,10,24,2.9,24,7,999.9,90,64.9, 0.00I,999.9,0
723240,13882,20130905,75.1,24,63.3,24,1019.7,24,995.4,24,10,24,3.4,24,8,999.9,89.1,64.9, 0.00G,999.9,0
723240,13882,20130906,75.3,24,63.4,24,1020,24,995.6,24,10,24,2.6,24,7,999.9,89.1,64, 0.00G,999.9,0
723240,13882,20130907,75.8,24,66.3,24,1018.3,22,994.2,24,8.5,24,1.7,24,8.9,999.9,89.1,64, 0.00G,999.9,100000
723240,13882,20130908,78.2,24,68.1,24,1015.8,24,991.6,24,8.6,24,1,24,5.1,999.9,91,66.9, 0.00G,999.9,100000
723240,13882,20130909,80.1,24,69.9,24,1016.7,24,992.5,24,8.1,24,1.5,24,6,999.9,91,68, 0.00G,999.9,0
723240,13882,20130910,79.9,24,69.1,24,1020.7,24,996.4,24,8.7,24,1.3,24,6,999.9,91,71.1, 0.00G,999.9,100000
723240,13882,20130911,79.6,24,68.3,24,1021.6,24,997.5,24,8,24,1.1,24,4.1,999.9,91.9,69.1, 0.00G,999.9,100000
723240,13882,20130912,79.7,24,68.5,24,1017.5,24,993.3,24,9.1,24,2.6,24,9.9,999.9,91.9,69.1, 0.00G,999.9,0
723240,13882,20130913,76.7,24,62.2,24,1012.9,24,988.8,24,9.7,24,5.1,24,14,18.1,91,68, 0.00G,999.9,10000
723240,13882,20130914,67.9,24,51.5,24,1015.7,24,991.3,24,10,24,7.8,24,12,18.1,84,57, 0.00G,999.9,0
723240,13882,20130915,69.3,24,58.3,24,1019.1,23,994.8,24,10,24,2.1,24,8.9,999.9,84.9,57, 0.00G,999.9,0
723240,13882,20130916,72.4,24,61.1,24,1019.9,22,995.6,24,8.4,24,1.8,24,8,999.9,87.1,57.9, 0.00G,999.9,100000
723240,13882,20130917,74.8,24,61.3,24,1021,24,996.5,24,10,24,6.5,24,9.9,15,87.1,61, 0.00G,999.9,0
723240,13882,20130918,72.8,24,58.9,24,1021.8,24,997.4,24,10,24,4.7,24,11.1,999.9,82.9,66, 0.00G,999.9,0
723240,13882,20130919,72.5,24,61.4,24,1020.7,24,996.2,24,10,24,1.8,24,6,999.9,86,62.1, 0.00G,999.9,0
723240,13882,20130920,75.3,24,63.1,24,1016.8,24,992.5,24,8.9,24,1.5,24,8,999.9,88,62.1, 0.00G,999.9,100000
723240,13882,20130921,72.3,24,66,24,1009.9,17,985.3,24,7.5,24,4.3,24,17.1,24.1,88,64.9, 0.16G,999.9,110000
723240,13882,20130922,66,24,54.7,24,1010.8,24,986.4,24,10,24,5.8,24,11.1,19,78.1,55, 1.35G,999.9,0
723240,13882,20130923,67.9,24,55.9,24,1014.1,24,989.7,24,10,24,3.6,24,7,999.9,82,55, 0.00G,999.9,0
723240,13882,20130924,67.4,24,60.6,24,1015.4,24,991.1,24,9.8,24,1.8,24,5.1,999.9,82,57, 0.00G,999.9,10000
723240,13882,20130925,67.8,24,63.7,24,1011.6,17,987,24,6,24,0.7,24,4.1,999.9,72,61, 0.16G,999.9,10000
723240,13882,20130926,70.7,24,62.2,24,1013.4,19,988.9,24,9.2,24,2.5,24,8,999.9,82,64.9, 0.13G,999.9,110000
723240,13882,20130927,69.5,24,58.7,24,1018.1,24,993.6,24,10,24,1.5,24,6,999.9,82,59, 0.00G,999.9,100000
723240,13882,20130928,68.1,24,57.7,24,1020.8,24,996.2,24,10,24,1.5,24,6,999.9,82,57.9, 0.00G,999.9,100000
723240,13882,20130929,66.5,24,56.3,24,1019.7,24,995.1,24,10,24,1.4,24,5.1,999.9,80.1,57, 0.00G,999.9,100000
723240,13882,20130930,66.8,24,58,24,1017.1,19,992.8,24,7,24,1.8,24,8,999.9,77,57, 0.00G,999.9,110000
723240,13882,20131001,68.4,24,59.5,24,1018.8,24,994.3,24,10,24,1.2,24,6,999.9,82.9,57.9, 0.00G,999.9,10000
723240,13882,20131002,71.7,24,62.7,24,1019.5,23,995.2,24,9.6,24,0.7,24,4.1,999.9,84,57.9, 0.00G,999.9,0
723240,13882,20131003,75,24,64.2,24,1018.9,24,994.5,24,10,24,1.7,24,7,999.9,84,63, 0.00G,999.9,0
723240,13882,20131004,71.6,24,62.5,24,1019.4,22,995.1,24,8.6,24,0.6,24,4.1,999.9,84,62.1, 0.00G,999.9,100000
723240,13882,20131005,73.4,24,64.4,24,1018.6,22,994.5,24,7.5,24,1.2,24,7,999.9,87.1,62.1, 0.00G,999.9,100000
723240,13882,20131006,71.9,24,64.3,24,1014.1,24,989.8,24,8.8,24,2.8,24,14,22,87.1,63, 0.00G,999.9,110000
723240,13882,20131007,64.5,24,53.8,24,1013.9,20,989.2,24,9.4,24,7.7,24,13,20,   73.9*,  55.4*, 0.08G,999.9,10000
723240,13882,20131008,63.3,24,48.2,24,1018.2,24,993.5,24,10,24,8.7,24,13,19,75.9,55.9, 0.02G,999.9,0
723240,13882,20131009,66.6,24,55.4,24,1020.7,24,996.1,24,10,24,1.7,24,7,999.9,79,55.9, 0.00G,999.9,0
723240,13882,20131010,67.6,24,57,24,1019.5,24,995,24,10,24,2,24,8.9,15,82,57, 0.00G,999.9,0
723240,13882,20131011,65.8,24,52.6,24,1017.4,24,992.9,24,9.6,24,2,24,7,999.9,82,52, 0.00G,999.9,100000
723240,13882,20131012,65.9,24,54,24,1017.7,24,993.1,24,10,24,1.8,24,8,999.9,82.9,52, 0.00G,999.9,100000
723240,13882,20131013,67.1,24,54.9,24,1021,24,996.3,24,9.6,24,2.6,24,11.1,14,82.9,53.1, 0.00G,999.9,100000
723240,13882,20131014,68.4,24,58.2,24,1021.8,24,997.2,24,9.7,24,1.1,24,6,999.9,82.9,54, 0.00G,999.9,100000
723240,13882,20131015,68.5,24,58.6,24,1019.5,22,995.2,24,10,24,3.6,24,8,999.9,82,57.9, 0.00G,999.9,0
723240,13882,20131016,65.8,24,58,24,1016.8,24,992.3,24,10,24,2.6,24,8,999.9,72,61, 0.00G,999.9,0
723240,13882,20131017,67.3,24,61.6,24,1013.3,19,988.8,24,6.6,24,4.2,24,11.1,18.1,73.9,61, 0.07G,999.9,10000
723240,13882,20131018,58.8,24,47.8,24,1016.2,24,991.6,24,10,24,4.7,24,11.1,17.1,73.9,48.9, 0.01G,999.9,0
723240,13882,20131019,58.5,24,50,24,1014.7,24,990,24,9.7,24,3.2,24,11.1,15,70,48.9, 0.00G,999.9,0
723240,13882,20131020,52.9,24,40.8,24,1017.9,24,993,24,10,24,3.7,24,8.9,999.9,70,39.9, 0.00G,999.9,0
723240,13882,20131021,52.3,24,41.2,24,1018.1,21,993.6,24,9.1,24,1.1,24,7,999.9,71.1,37.9, 0.00G,999.9,100000
723240,13882,20131022,60.9,24,49,24,1015.1,24,990.4,24,10,24,2.1,24,7,999.9,   69.1*,  55.0*, 0.00G,999.9,10000
723240,13882,20131023,54.1,24,41.3,24,1014.1,24,989.3,24,10,24,6,24,14,22,70,48, 0.00G,999.9,0
723240,13882,20131024,47.9,24,36,24,1021.2,24,996,24,10,24,2.6,24,8,14,   61.0*,  39.9*, 0.00G,999.9,0
723240,13882,20131025,45.3,24,28.5,24,1028.2,24,1002.9,24,10,24,7.7,24,11.1,17.1,61,33.1, 0.00G,999.9,0
723240,13882,20131026,42.7,24,29.8,24,1026.2,24,1000.8,24,10,24,2.6,24,9.9,999.9,61,30, 0.00G,999.9,0
723240,13882,20131027,54.5,24,40.9,24,1020.4,23,995.4,24,10,24,2.5,24,6,999.9,   63.0*,  48.0*, 0.00G,999.9,0
723240,13882,20131028,56.9,24,52.3,24,1022.2,22,997.2,24,7.1,24,1,24,5.1,999.9,   62.6*,  48.2*, 0.01G,999.9,110000
723240,13882,20131029,60.4,24,54.2,24,1025,18,1000.4,24,5.5,24,0.6,24,4.1,999.9,73,48.9, 0.00G,999.9,100000
723240,13882,20131030,64.7,24,55.1,24,1023.5,24,998.7,24,8.4,24,1.2,24,6,999.9,80.1,53.1, 0.00G,999.9,100000
723240,13882,20131031,66.4,24,57.1,24,1016.6,22,992.4,24,10,24,4.8,24,12,21,80.1,53.1, 0.00G,999.9,10000
723240,13882,20131101,67.8,24,56.6,24,1008.1,22,983.7,24,9.2,24,6.9,24,15.9,24.1,73.9,59, 0.30G,999.9,10000
723240,13882,20131102,55,24,42.8,24,1011.9,24,987.3,24,10,24,2.7,24,12,17.1,73.9,44.1, 0.17G,999.9,0
723240,13882,20131103,51.8,24,38.4,24,1022.1,24,997.1,24,10,24,5,24,9.9,999.9,66.9,41, 0.00G,999.9,0
723240,13882,20131104,49.1,24,37.4,24,1027.6,23,1002.4,24,9.7,24,2.5,24,9.9,17.1,64.9,37, 0.00G,999.9,100000
723240,13882,20131105,53.7,24,37.6,24,1029.4,24,1004.3,24,10,24,1.6,24,5.1,999.9,66,37, 0.00G,999.9,0
723240,13882,20131106,59,24,48.9,24,1024.1,20,999.5,24,9.5,24,3.2,24,11.1,15,72,44.1, 0.01G,999.9,10000
723240,13882,20131107,58.5,24,47.9,24,1021.1,22,995.8,24,8.6,24,6.6,24,15.9,22,72,48.9, 0.41G,999.9,10000
723240,13882,20131108,47.9,24,26.5,24,1026.7,24,1001.4,24,10,24,6.2,24,9.9,17.1,64.9,35.1, 0.40G,999.9,0
723240,13882,20131109,44.2,24,31.2,24,1026.2,24,1000.9,24,10,24,2.1,24,8.9,999.9,59,33.1, 0.00G,999.9,0
723240,13882,20131110,54.1,24,38.5,24,1025.4,24,1000.2,24,10,24,2,24,8.9,999.9,71.1,33.1, 0.00G,999.9,0
723240,13882,20131111,51.1,24,30.7,24,1024.9,24,1000,24,9.7,24,1.8,24,6,999.9,71.1,35.1, 0.00G,999.9,0
723240,13882,20131112,47.5,24,34.5,24,1024.9,24,999.6,24,10,24,8,24,20,26,68,35.1, 0.00G,999.9,0
723240,13882,20131113,36.7,24,15.8,24,1035.2,24,1009.5,24,10,24,11.2,24,19,26,54,30, 0.00G,999.9,0
723240,13882,20131114,37.3,24,19.8,24,1031.2,24,1005.8,24,10,24,0.8,24,5.1,999.9,57.9,24.1, 0.00G,999.9,0
723240,13882,20131115,40.3,24,30.2,24,1025.1,22,999.5,24,9.4,24,1.1,24,5.1,999.9,57.9,24.1, 0.00G,999.9,10000
723240,13882,20131116,48.5,24,45.3,24,1022.3,22,997,24,3.3,24,1.7,24,5.1,999.9,55.9,32, 0.16G,999.9,0
723240,13882,20131117,60.6,24,56.9,24,1017.2,18,992,24,4.6,24,3.1,24,7,999.9,66,46, 0.00G,999.9,10000
723240,13882,20131118,63.5,24,47.5,24,1015.2,24,990.6,24,8,24,6.7,24,12,15.9,70,54, 0.27G,999.9,10000
723240,13882,20131119,49.4,24,28,24,1021.6,24,996.6,24,10,24,10.8,24,17.1,22,70,42.1, 0.06G,999.9,0
723240,13882,20131120,46,24,28.8,24,1023.8,24,998.6,24,10,24,2.6,24,8.9,999.9,60.1,32, 0.00G,999.9,0
723240,13882,20131121,55,24,39,24,1026.3,20,1001.1,24,10,24,3.3,24,8.9,999.9,   63.0*,  48.9*, 0.00G,999.9,0
723240,13882,20131122,56.8,24,51.8,24,1025.7,19,1000.6,24,4.9,24,3.9,24,7,999.9,63,51.1, 0.04G,999.9,10000
723240,13882,20131123,52.1,24,44.5,24,1025,21,999.8,24,8,24,8.4,24,17.1,999.9,62.1,44.1, 0.02G,999.9,10000
723240,13882,20131124,34.7,24,15,24,1031.7,24,1006.1,24,10,24,13,24,18.1,24.1,55,26.1, 0.00G,999.9,0
723240,13882,20131125,34.9,24,10.3,24,1030.6,24,1004.9,24,10,24,3.3,24,7,999.9,45,26.1, 0.00G,999.9,10000
723240,13882,20131126,37.7,24,34.2,24,1016.1,18,992.7,24,3.6,24,3.9,24,9.9,999.9,45,28.9, 1.88G,999.9,10000
723240,13882,20131127,36.8,24,27,24,1015.2,24,989.7,24,9.8,24,13,24,19,26,45,30, 1.22G,999.9,11000
723240,13882,20131128,30.4,24,16.4,24,1029.3,24,1003.4,24,10,24,3.7,24,13,999.9,45,21, 0.00G,999.9,0
